pnt_num,y,x,z
32,7163.616,968.827,220
32,7163.013,1008.333,220
32,7161.459,1031.173,220
32,7154.832,1068.827,220
32,7144.767,1108.333,220
32,7138.636,1130.498,220
32,7128.598,1163.429,220
32,7118.915,1190.116,220
32,7112.585,1205.952,220
32,7103.092,1221.695,220
32,7089.193,1240.826,220
32,7068.345,1268.452,220
32,7039.034,1307.137,220
32,7000,1358.811,220
32,7000,1977.758,220
32,7084.877,1961.773,220
32,7145.679,1954.394,220
32,7191.667,1950.145,220
32,7230.446,1944.561,220
32,7263.01,1937.21,220
32,7288.702,1928.669,220
32,7305.319,1919.304,220
32,7323.939,1903.957,220
32,7342.986,1879.931,220
32,7354.171,1864.49,220
32,7372.412,1837.55,220
32,7386.828,1815.389,220
32,7393.683,1804.604,220
32,7401.944,1790.711,220
32,7412.124,1772.019,220
32,7419.281,1758.612,220
32,7435.156,1728.37,220
32,7454.401,1690.815,220
32,7465.272,1669.359,220
32,7480.643,1638.41,220
32,7491.453,1616.253,220
32,7496.669,1605.873,220
32,7504.352,1592.609,220
32,7516.818,1574.034,220
32,7525.727,1561.252,220
32,7544.561,1535.575,220
32,7564.455,1511.425,220
32,7575.739,1499.368,220
32,7594.595,1485.018,220
32,7619.606,1471.602,220
32,7635.992,1463.462,220
32,7667.926,1448.351,220
32,7703.178,1432.459,220
32,7722.673,1423.861,220
32,7750.091,1412.24,220
32,7771.305,1403.671,220
32,7784.15,1398.749,220
32,7799.153,1394.329,220
32,7821.563,1389.26,220
32,7858.241,1381.161,220
32,7915.613,1365.122,220
32,8000,1335.599,220
33,7236.528,600,222
33,7209.834,663.822,222
33,7196.47,694.656,222
33,7186.929,713.495,222
33,7173.751,737.332,222
33,7157.674,767.166,222
33,7141.484,800,222
33,7128.962,830.44,222
33,7116.598,862.961,222
33,7108.316,888.536,222
33,7104.482,901.161,222
33,7099.701,917.914,222
33,7094.011,937.139,222
33,7090.595,949.211,222
33,7085.572,970.982,222
33,7084.646,990.156,222
33,7085.823,999.988,222
33,7092.604,1014.046,222
33,7103.28,1032.827,222
33,7109.378,1045.952,222
33,7117.121,1074.681,222
33,7119.636,1110.57,222
33,7119.415,1131.335,222
33,7115.103,1162.296,222
33,7109.188,1185.871,222
33,7104.891,1199.715,222
33,7097.692,1212.366,222
33,7084,1230.921,222
33,7061.04,1261.106,222
33,7031.633,1299.781,222
33,7000,1341.59,222
33,7000,1992.296,222
33,7084.877,1976.146,222
33,7145.679,1968.628,222
33,7191.667,1964.399,222
33,7230.55,1958.983,222
33,7263.847,1951.354,222
33,7291.526,1941.35,222
33,7311.573,1929.057,222
33,7333.487,1911.222,222
33,7353.675,1887.317,222
33,7364.76,1872.73,222
33,7381.202,1848.602,222
33,7394.231,1827.847,222
33,7400.764,1817.011,222
33,7409.923,1800.558,222
33,7421.332,1778.194,222
33,7428.937,1763.007,222
33,7444.39,1731.763,222
33,7461.852,1696.186,222
33,7471.559,1676.392,222
33,7485.267,1648.511,222
33,7495.891,1627.211,222
33,7501.561,1616.412,222
33,7511.473,1600.158,222
33,7527.041,1578.013,222
33,7537.523,1563.596,222
33,7557.526,1537.114,222
33,7575.944,1514.277,222
33,7585.716,1503.364,222
33,7600.856,1491.406,222
33,7622.404,1480.017,222
33,7637.427,1472.672,222
33,7669.609,1457.544,222
33,7708.333,1440.207,222
33,7730.36,1430.591,222
33,7762.324,1417.318,222
33,7786.385,1408.038,222
33,7800.47,1402.943,222
33,7813.495,1399.997,222
33,7832.12,1397.293,222
33,7864.081,1392.119,222
33,7917.361,1379.098,222
33,8000,1352.189,222
34,7116.737,600,224
34,7126.767,679.253,224
34,7114.552,721.676,224
34,7097.041,745.836,224
34,7073.418,787.538,224
34,7043.93,860.88,224
34,7017.663,970.523,224
34,7020.512,996.302,224
34,7072.127,1055.746,224
34,7101.526,1080.906,224
34,7107.722,1101.552,224
34,7107.148,1122.061,224
34,7103.868,1142.121,224
34,7098.853,1160.249,224
34,7092.509,1176.109,224
34,7082.983,1193.965,224
34,7067.856,1219.229,224
34,7046.019,1254.748,224
34,7021.591,1293.118,224
34,7000,1324.37,224
34,7000,2010.537,224
34,7031.643,2000.943,224
34,7065.115,1993.324,224
34,7099.252,1987.813,224
34,7133.112,1984.287,224
34,7166.639,1981.61,224
34,7200,1978.39,224
34,7230.859,1973.218,224
34,7266.316,1963.999,224
34,7299.859,1948.97,224
34,7317.797,1938.883,224
34,7342.797,1919.063,224
34,7363.56,1896.648,224
34,7374.211,1883.778,224
34,7388.552,1863.548,224
34,7400.857,1843.563,224
34,7407.692,1831.813,224
34,7419.135,1810.453,224
34,7432.565,1782.685,224
34,7440.763,1765.182,224
34,7455.166,1733.449,224
34,7469.898,1701.034,224
34,7477.977,1683.514,224
34,7489.687,1659.165,224
34,7500.194,1638.523,224
34,7506.414,1627.075,224
34,7518.71,1607.353,224
34,7537.3,1581.492,224
34,7549.252,1565.485,224
34,7570.196,1538.546,224
34,7587.205,1517.245,224
34,7595.606,1507.507,224
34,7607.462,1497.734,224
34,7625.834,1488.162,224
34,7639.366,1481.663,224
34,7670.278,1467.42,224
34,7708.572,1451.028,224
34,7731.279,1441.928,224
34,7768.84,1429.143,224
34,7808.333,1418.945,224
34,7832.792,1413.105,224
34,7862.333,1408.204,224
34,7885.374,1404.714,224
34,7902.998,1401.011,224
34,7933.623,1391.31,224
34,8000,1368.78,224
35,7000,2032.952,226
35,7068.095,2009.582,226
35,7098.579,2000.527,226
35,7115.386,1998.518,226
35,7137.892,1997.413,226
35,7167.237,1995.6,226
35,7200,1992.596,226
35,7231.016,1987.593,226
35,7267.572,1977.759,226
35,7304.096,1960.353,226
35,7324.021,1948.708,226
35,7352.107,1926.904,226
35,7373.445,1905.978,226
35,7383.662,1894.827,226
35,7395.903,1878.494,226
35,7407.484,1859.28,226
35,7414.62,1846.614,226
35,7428.347,1820.349,226
35,7443.799,1787.175,226
35,7452.588,1767.357,226
35,7465.943,1735.135,226
35,7477.945,1705.882,226
35,7484.396,1690.637,226
35,7494.106,1669.818,226
35,7504.497,1649.835,226
35,7511.122,1637.855,226
35,7524.793,1615.49,226
35,7543.667,1588.148,226
35,7555.431,1571.951,226
35,7575.668,1546.248,226
35,7593.962,1525.232,226
35,7603.668,1515.119,226
35,7618.414,1503.475,226
35,7637.356,1492.85,226
35,7650.217,1486.345,226
35,7677.533,1473.904,226
35,7711.864,1460.255,226
35,7732.742,1452.717,226
35,7769.023,1442.158,226
35,7808.333,1434.171,226
35,7833.243,1429.501,226
35,7865.948,1425.015,226
35,7897.574,1419.224,226
35,7928.302,1410.535,226
35,7961.187,1399.067,226
35,8000,1385.37,226
35,7000,600,226
35,7016.586,637.23,226
35,7022.299,663.641,226
35,7023.784,694.183,226
35,7014.305,731.704,226
35,7000,759.025,226
35,7000,1100.347,226
35,7020.601,1112.625,226
35,7036.564,1148.231,226
35,7039.02,1199.797,226
35,7018.146,1243.997,226
35,7000,1275.92,226
36,7000,2055.366,228
36,7084.6,2031.333,228
36,7143.469,2019.184,228
36,7184.208,2013.191,228
36,7213.672,2008.584,228
36,7235.729,2004.425,228
36,7253.499,2000.734,228
36,7268.932,1997.013,228
36,7290.044,1988.235,228
36,7317.54,1970.25,228
36,7334.338,1957.872,228
36,7361.929,1934.663,228
36,7383.331,1915.308,228
36,7393.113,1905.876,228
36,7403.253,1893.439,228
36,7414.11,1874.996,228
36,7421.549,1861.416,228
36,7437.559,1830.244,228
36,7455.032,1791.666,228
36,7464.413,1769.533,228
36,7476.719,1736.821,228
36,7485.991,1710.73,228
36,7490.814,1697.759,228
36,7498.526,1680.472,228
36,7508.8,1661.147,228
36,7515.83,1648.636,228
36,7530.876,1623.626,228
36,7550.033,1594.803,228
36,7561.609,1578.416,228
36,7581.139,1553.95,228
36,7600.719,1533.22,228
36,7611.731,1522.731,228
36,7629.367,1509.217,228
36,7648.878,1497.537,228
36,7661.068,1491.026,228
36,7684.787,1480.387,228
36,7715.155,1469.483,228
36,7735.663,1462.796,228
36,7769.388,1455.084,228
36,7808.333,1449.396,228
36,7854.321,1444.722,228
36,7915.123,1432.55,228
36,7978.612,1410.064,228
36,8000,1402.489,228
37,7000,2077.781,230
37,7084.877,2055.032,230
37,7145.679,2041.508,230
37,7191.667,2032.902,230
37,7230.366,2025.641,230
37,7262.37,2019.084,230
37,7286.542,2013.325,230
37,7300.589,2008.34,230
37,7317.058,1999.761,230
37,7336.23,1985.33,230
37,7348.496,1975.474,230
37,7371.54,1956.074,230
37,7393.71,1936.106,230
37,7405.214,1924.79,230
37,7420.313,1905.758,230
37,7434.639,1880.554,230
37,7442.975,1863.888,230
37,7457.145,1830.555,230
37,7471.045,1791.667,230
37,7478.362,1769.713,230
37,7487.761,1738.258,230
37,7494.037,1715.578,230
37,7497.232,1704.881,230
37,7502.945,1691.125,230
37,7513.103,1672.459,230
37,7520.538,1659.416,230
37,7536.959,1631.763,230
37,7556.399,1601.458,230
37,7567.788,1584.882,230
37,7586.611,1561.652,230
37,7607.476,1541.207,230
37,7619.794,1530.342,230
37,7640.319,1514.959,230
37,7660.399,1502.224,230
37,7671.919,1495.708,230
37,7692.042,1486.871,230
37,7718.447,1478.71,230
37,7736.639,1473.822,230
37,7769.51,1468.129,230
37,7808.333,1464.622,230
37,7854.321,1462.447,230
37,7915.123,1452.488,230
37,8000,1423.562,230
38,7000.863,2100,232
38,7085.132,2078.755,232
38,7145.711,2064.474,232
38,7191.667,2054.805,232
38,7230.615,2047.52,232
38,7264.364,2040.893,232
38,7293.27,2033.327,232
38,7315.416,2023.902,232
38,7339.236,2011.646,232
38,7359.779,1997.854,232
38,7370.94,1989.579,232
38,7388.492,1974.619,232
38,7407.609,1955.551,232
38,7418.879,1943.102,232
38,7437.57,1918.001,232
38,7455.172,1886.11,232
38,7464.338,1866.795,232
38,7476.192,1834.367,232
38,7485.227,1803.49,232
38,7489.722,1787.123,232
38,7495.579,1764.562,232
38,7500.511,1744.254,232
38,7503.595,1732.463,232
38,7510.611,1710.888,232
38,7522.489,1682.882,232
38,7530.641,1665.439,232
38,7546.944,1634.815,232
38,7564.566,1605.607,232
38,7574.767,1590.233,232
38,7592.182,1569.215,232
38,7614.232,1549.194,232
38,7627.857,1537.954,232
38,7651.271,1520.7,232
38,7671.921,1506.911,232
38,7682.77,1500.39,232
38,7699.296,1493.354,232
38,7721.739,1487.938,232
38,7737.614,1484.849,232
38,7769.632,1481.174,232
38,7808.333,1479.847,232
38,7854.321,1480.172,232
38,7915.123,1472.427,232
38,8000,1444.634,232
39,7099.975,2100,234
39,7114.499,2095.895,234
39,7149.382,2086.618,234
39,7191.667,2076.708,234
39,7230.864,2069.398,234
39,7266.358,2062.702,234
39,7299.998,2053.33,234
39,7330.243,2039.465,234
39,7361.414,2023.531,234
39,7383.327,2010.378,234
39,7393.384,2003.684,234
39,7405.443,1993.165,234
39,7421.507,1974.995,234
39,7432.525,1961.617,234
39,7454.674,1931.86,234
39,7475.188,1897.121,234
39,7484.943,1877.767,234
39,7494.12,1850.569,234
39,7498.263,1829.396,234
39,7500.063,1818.47,234
39,7503.002,1801.533,234
39,7507.565,1778.637,234
39,7511.087,1763.036,234
39,7520.066,1730.449,234
39,7533.741,1691.667,234
39,7542.481,1669.47,234
39,7558.08,1636.318,234
39,7573.255,1609.03,234
39,7581.976,1595.265,234
39,7597.769,1576.757,234
39,7620.942,1557.249,234
39,7635.862,1545.664,234
39,7662.207,1526.585,234
39,7683.627,1511.734,234
39,7693.95,1505.187,234
39,7707.127,1499.887,234
39,7725.686,1497.157,234
39,7738.946,1495.777,234
39,7767.944,1493.656,234
39,7800.967,1493.261,234
39,7819.223,1493.74,234
39,7844.812,1496.453,234
39,7865.687,1500.424,234
39,7877.858,1502.881,234
39,7889.479,1505.092,234
39,7899.346,1505.482,234
39,7911.311,1502.443,234
39,7939.357,1491.086,234
39,8000,1465.707,234
40,7166.661,2100,236
40,7204.628,2092.638,236
40,7248.148,2088.348,236
40,7291.667,2084.68,236
40,7330.46,2079.408,236
40,7363.122,2071.215,236
40,7389.078,2059.012,236
40,7406.178,2042.369,236
40,7425.418,2019.46,236
40,7445.107,1991.425,236
40,7456.688,1975.091,236
40,7475.779,1949.95,236
40,7491.689,1929.067,236
40,7499.165,1918.16,236
40,7506.595,1901.326,236
40,7511.031,1878.543,236
40,7513.351,1862.994,236
40,7517.553,1830.444,236
40,7522.933,1791.667,236
40,7526.634,1768.827,236
40,7535.015,1731.173,236
40,7547.498,1691.667,236
40,7555.435,1669.597,236
40,7569.356,1637.332,236
40,7581.945,1612.453,236
40,7589.004,1600.559,236
40,7601.906,1586.398,236
40,7622.761,1572.387,236
40,7637.585,1563.756,236
40,7669.629,1547.849,236
40,7708.333,1532.468,236
40,7731.173,1524.957,236
40,7768.827,1517.966,236
40,7808.333,1518.07,236
40,7833.348,1518.903,236
40,7866.781,1522.865,236
40,7900.387,1522.485,236
40,7934.136,1514.289,236
40,7967.541,1500.974,236
40,8000,1486.779,236
41,7429.149,2100,238
41,7461.658,2024.06,238
41,7482.795,1984.024,238
41,7497.37,1961.567,238
41,7509.337,1941.229,238
41,7519.229,1919.011,238
41,7526.724,1893.781,238
41,7531.05,1866.063,238
41,7535.615,1830.827,238
41,7539.954,1791.667,238
41,7542.915,1768.827,238
41,7550.056,1731.173,238
41,7561.255,1691.667,238
41,7568.388,1669.724,238
41,7580.632,1638.346,238
41,7590.634,1615.876,238
41,7596.032,1605.853,238
41,7606.043,1596.039,238
41,7624.58,1587.524,238
41,7638.394,1582.108,238
41,7669.73,1571.196,238
41,7708.333,1560.225,238
41,7733.642,1553.88,238
41,7769.136,1549.807,238
41,7808.333,1550.135,238
41,7854.321,1553.082,238
41,7915.123,1546.311,238
41,8000,1514.846,238
42,7487.448,2100,240
42,7497.058,2046.839,240
42,7503.435,2015.131,240
42,7510.555,1991.224,240
42,7521.194,1964.066,240
42,7533.338,1933.008,240
42,7543.773,1900,240
42,7549.007,1868.827,240
42,7553.71,1831.173,240
42,7556.975,1791.667,240
42,7559.119,1769.052,240
42,7564.474,1732.971,240
42,7572.913,1697.735,240
42,7578.826,1678.669,240
42,7591.831,1651.916,240
42,7609.732,1630.827,240
42,7620.935,1620.614,240
42,7640.733,1608.809,240
42,7660.714,1600.563,240
42,7672.216,1596.472,240
42,7692.24,1590.898,240
42,7718.537,1586.227,240
42,7736.665,1583.622,240
42,7769.514,1581.75,240
42,7808.333,1582.199,240
42,7854.321,1583.93,240
42,7915.123,1578.282,240
42,8000,1554.688,240
43,7561.08,2100,242
43,7549.78,2015.123,242
43,7554.03,1954.321,242
43,7563.328,1908.333,242
43,7569.274,1869.136,242
43,7571.884,1833.642,242
43,7573.281,1800,242
43,7575.299,1769.344,242
43,7578.707,1735.309,242
43,7583.942,1705.625,242
43,7588.13,1690.62,242
43,7599.983,1672.139,242
43,7621.749,1658.974,242
43,7637.135,1652.695,242
43,7669.572,1645.294,242
43,7708.333,1640.338,242
43,7731.173,1638.086,242
43,7768.827,1635.807,242
43,7808.333,1635.061,242
43,7833.483,1634.489,242
43,7867.86,1632.715,242
43,7904.029,1626.948,242
43,7941.689,1615.937,242
43,7975.769,1603.455,242
43,8000,1594.53,242
44,7706.298,2100,244
44,7687.814,2092.551,244
44,7654.482,2077.911,244
44,7620.588,2059.422,244
44,7597.553,2039.651,244
44,7585.328,2018.067,244
44,7580.997,1993.364,244
44,7582.372,1965.878,244
44,7585.018,1930.804,244
44,7588.172,1891.667,244
44,7589.594,1868.827,244
44,7590.482,1831.173,244
44,7591.016,1791.667,244
44,7591.479,1769.636,244
44,7592.939,1737.646,244
44,7594.97,1713.515,244
44,7596.77,1702.777,244
44,7602.824,1694,244
44,7615.84,1692.646,244
44,7625.148,1693.217,244
44,7644.204,1696.513,244
44,7664.125,1701.756,244
44,7675.428,1704.86,244
44,7694.387,1709.376,244
44,7719.512,1712.43,244
44,7735.836,1713.515,244
44,7767.005,1713.203,244
44,7800.086,1710.573,244
44,7820.6,1708.565,244
44,7843.605,1704.605,244
44,7864.09,1700.36,244
44,7885.733,1695.745,244
44,7924.634,1688.232,244
44,8000,1674.684,244
45,7814.652,2100,246
45,7789.966,2080.939,246
45,7752.21,2063.429,246
45,7711.876,2046.944,246
45,7677.742,2030.687,246
45,7651.713,2012.769,246
45,7633.976,1991.033,246
45,7626.776,1964.842,246
45,7625.277,1930.675,246
45,7635.451,1891.667,246
45,7643.586,1869.698,246
45,7660.503,1838.143,246
45,7676.964,1815.192,246
45,7685.959,1804.893,246
45,7700.669,1794.903,246
45,7722.284,1787.169,246
45,7737.244,1782.965,246
45,7768.569,1777.201,246
45,7804.845,1777.11,246
45,7825.122,1778.999,246
45,7853.754,1786.696,246
45,7875.194,1795.577,246
45,7887.588,1800.842,246
45,7898.509,1803.802,246
45,7912.168,1804.283,246
45,7933.075,1802.48,246
45,7962.288,1797.611,246
45,8000,1788.649,246
46,7887.368,2100,248
46,7870.556,2063.26,248
46,7837.111,2028.418,248
46,7809.168,1999.922,248
46,7788.574,1993.885,248
46,7763.591,1992.416,248
46,7735.388,1988.556,248
46,7708.363,1978.082,248
46,7689.109,1957.994,248
46,7673.555,1930.811,248
46,7670.938,1899.921,248
46,7673.555,1882.942,248
46,7689.109,1859.503,248
46,7716.696,1840.7,248
46,7736.12,1830.449,248
46,7769.446,1824.79,248
46,7808.333,1828.655,248
46,7854.321,1842.42,248
46,7915.123,1857.073,248
46,8000,1861.255,248
47,7713.588,1876.902,250
47,7737.176,1869.934,250
47,7765.702,1865.57,250
47,7795.047,1866.19,250
47,7834.18,1870.53,250
47,7872.241,1892.374,250
47,7886.826,1914.867,250
47,7933.006,1935.519,250
47,7972.763,1942.449,250
47,8000,1940.719,250
47,8000,2100,250
47,7963.251,2047.105,250
47,7911.555,1996.661,250
47,7869.683,1959.105,250
47,7817.203,1938.542,250
47,7781.66,1928.957,250
47,7755.072,1928.368,250
47,7737.176,1936.955,250
47,7713.588,1930.911,250
47,7698.098,1922.184,250
47,7690.014,1912.078,250
47,7687.687,1901.924,250
47,7690.014,1892.771,250
47,7698.098,1884.548,250
47,7713.588,1876.902,250
